t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSG00000189326	ENST00000446864.SPANXN4	reg_19521	ENST00000446864.SPANXN4.128823	many2many
ENSG00000189326	ENST00000446864.SPANXN4	reg_14046	ENST00000446864.SPANXN4.242686	many2many
ENSG00000189326	ENST00000446864.SPANXN4	reg_19522	ENST00000446864.SPANXN4.222929	many2many
ENSG00000189326	ENST00000446864.SPANXN4	reg_14193	ENST00000446864.SPANXN4.126718	many2many
ENSG00000189326	ENST00000446864.SPANXN4	reg_14017	ENST00000446864.SPANXN4.122552	many2many
ENSG00000189326	ENST00000446864.SPANXN4	reg_19299	ENST00000446864.SPANXN4.230484	many2many
ENSG00000189326	ENST00000446864.SPANXN4	reg_19704	ENST00000446864.SPANXN4.274049	many2many
ENSG00000189326	ENST00000446864.SPANXN4	reg_3123	ENST00000446864.SPANXN4.101337	many2many
ENSG00000189326	ENST00000446864.SPANXN4	reg_19306	ENST00000446864.SPANXN4.46345	many2many
ENSG00000129862	ENST00000250823.VCY1B	reg_3123	ENST00000250823.VCY1B.168825	many2many
ENSG00000129862	ENST00000250823.VCY1B	reg_3124	ENST00000250823.VCY1B.173296	many2many
ENSG00000129862	ENST00000250823.VCY1B	reg_14002	ENST00000250823.VCY1B.160470	many2many
ENSG00000129862	ENST00000250823.VCY1B	reg_14305	ENST00000250823.VCY1B.233729	many2many
ENSG00000129862	ENST00000250823.VCY1B	reg_3118	ENST00000250823.VCY1B.228650	many2many
ENSG00000129862	ENST00000250823.VCY1B	reg_14033	ENST00000250823.VCY1B.246911	many2many
ENSG00000130762	ENST00000378378.ARHGEF16	reg_11128	ENST00000378378.ARHGEF16.59	one2one
ENSG00000130762	ENST00000378373.ARHGEF16	reg_11128	ENST00000378373.ARHGEF16.59	one2one
ENSG00000143476	ENST00000366991.DTL	reg_11206	ENST00000366991.DTL.56	one2one
ENSG00000143476	ENST00000542077.DTL	reg_11206	ENST00000542077.DTL.56	one2one
ENSG00000266967	ENST00000427569.AARSD1	reg_5657	ENST00000427569.AARSD1.42	one2one
ENSG00000215301	ENST00000629496.DDX3X	reg_14070	ENST00000629496.DDX3X.9	many2one
ENSG00000215301	ENST00000441189.DDX3X	reg_14070	ENST00000441189.DDX3X.9	many2one
ENSG00000215301	ENST00000644109.DDX3X	reg_14070	ENST00000644109.DDX3X.9	many2one
ENSG00000215301	ENST00000626301.DDX3X	reg_14070	ENST00000626301.DDX3X.9	many2one
ENSG00000215301	ENST00000644513.DDX3X	reg_14070	ENST00000644513.DDX3X.9	many2one
ENSG00000215301	ENST00000644677.DDX3X	reg_14070	ENST00000644677.DDX3X.9	many2one
ENSG00000215301	ENST00000644074.DDX3X	reg_14070	ENST00000644074.DDX3X.9	many2one
ENSG00000215301	ENST00000457138.DDX3X	reg_14070	ENST00000457138.DDX3X.9	many2one
ENSG00000215301	ENST00000646122.DDX3X	reg_14070	ENST00000646122.DDX3X.9	many2one
ENSG00000215301	ENST00000646319.DDX3X	reg_14070	ENST00000646319.DDX3X.9	many2one
ENSG00000215301	ENST00000399959.DDX3X	reg_14070	ENST00000399959.DDX3X.9	many2one
ENSG00000215301	ENST00000625837.DDX3X	reg_14070	ENST00000625837.DDX3X.9	many2one
ENSG00000215301	ENST00000644073.DDX3X	reg_14070	ENST00000644073.DDX3X.9	many2one
ENSG00000067048	ENST00000336079.DDX3Y	reg_14070	ENST00000336079.DDX3Y.642	many2one
ENSG00000081985	ENST00000371000.IL12RB2	reg_15170	ENST00000371000.IL12RB2.1	one2one
ENSG00000081985	ENST00000541374.IL12RB2	reg_15170	ENST00000541374.IL12RB2.1	one2one
ENSG00000081985	ENST00000544434.IL12RB2	reg_15170	ENST00000544434.IL12RB2.1	one2one
ENSG00000081985	ENST00000674203.IL12RB2	reg_15170	ENST00000674203.IL12RB2.1	one2one
ENSG00000109971	ENST00000534624.HSPA8	reg_6743	ENST00000534624.HSPA8.47	one2one
ENSG00000109971	ENST00000526110.HSPA8	reg_6743	ENST00000526110.HSPA8.47	one2one
ENSG00000146143	ENST00000672107.PRIM2	reg_8400	ENST00000672107.PRIM2.32	one2one
ENSG00000146143	ENST00000615550.PRIM2	reg_8400	ENST00000615550.PRIM2.32	one2one
ENSG00000243678	ENST00000514264.NME2	reg_5320	ENST00000514264.NME2.94	one2one
ENSG00000063854	ENST00000455446.HAGH	reg_6948	ENST00000455446.HAGH.44	one2one
ENSG00000063854	ENST00000397353.HAGH	reg_6948	ENST00000397353.HAGH.44	one2one
ENSG00000063854	ENST00000397356.HAGH	reg_6948	ENST00000397356.HAGH.44	one2one
ENSG00000063854	ENST00000566709.HAGH	reg_6948	ENST00000566709.HAGH.44	one2one
ENSG00000077157	ENST00000391959.PPP1R12B	reg_11106	ENST00000391959.PPP1R12B.56	one2one
ENSG00000077157	ENST00000608999.PPP1R12B	reg_11106	ENST00000608999.PPP1R12B.56	one2one
ENSG00000184305	ENST00000509176.CCSER1	reg_10918	ENST00000509176.CCSER1.24	one2one
ENSG00000135974	ENST00000258457.C2orf49	reg_875	ENST00000258457.C2orf49.81	one2one
ENSG00000135974	ENST00000410049.C2orf49	reg_875	ENST00000410049.C2orf49.81	one2one
ENSG00000116761	ENST00000370938.CTH	reg_14894	ENST00000370938.CTH.1	one2one
ENSG00000116761	ENST00000411986.CTH	reg_14894	ENST00000411986.CTH.1	one2one
ENSG00000116761	ENST00000346806.CTH	reg_14894	ENST00000346806.CTH.1	one2one
ENSG00000157106	ENST00000446231.SMG1	reg_7159	ENST00000446231.SMG1.44	one2one
ENSG00000198689	ENST00000370695.SLC9A6	reg_3215	ENST00000370695.SLC9A6.28	one2many
ENSG00000198689	ENST00000370695.SLC9A6	reg_19499	ENST00000370695.SLC9A6.75	one2many
ENSG00000198689	ENST00000630721.SLC9A6	reg_19499	ENST00000630721.SLC9A6.75	one2many
ENSG00000198689	ENST00000630721.SLC9A6	reg_3215	ENST00000630721.SLC9A6.28	one2many
ENSG00000198689	ENST00000370698.SLC9A6	reg_19499	ENST00000370698.SLC9A6.75	one2many
ENSG00000198689	ENST00000370698.SLC9A6	reg_3215	ENST00000370698.SLC9A6.28	one2many
ENSG00000198689	ENST00000636347.SLC9A6	reg_3215	ENST00000636347.SLC9A6.28	one2many
ENSG00000198689	ENST00000636347.SLC9A6	reg_19499	ENST00000636347.SLC9A6.75	one2many
ENSG00000198689	ENST00000637195.SLC9A6	reg_3215	ENST00000637195.SLC9A6.28	one2many
ENSG00000198689	ENST00000637195.SLC9A6	reg_19499	ENST00000637195.SLC9A6.75	one2many
ENSG00000198689	ENST00000678163.SLC9A6	reg_3215	ENST00000678163.SLC9A6.28	one2many
ENSG00000198689	ENST00000678163.SLC9A6	reg_19499	ENST00000678163.SLC9A6.75	one2many
ENSG00000154274	ENST00000381980.C4orf19	reg_2310	ENST00000381980.C4orf19.4	one2one
ENSG00000069812	ENST00000377834.HES2	reg_16637	ENST00000377834.HES2.59	one2one
ENSG00000219200	ENST00000593646.RNASEK	reg_17164	ENST00000593646.RNASEK.42	one2one
ENSG00000219200	ENST00000548577.RNASEK	reg_17164	ENST00000548577.RNASEK.42	one2one
ENSG00000184110	ENST00000566501.EIF3C	reg_7095	ENST00000566501.EIF3C.294	many2one
ENSG00000184110	ENST00000564243.EIF3C	reg_7095	ENST00000564243.EIF3C.294	many2one
ENSG00000205609	ENST00000398944.EIF3CL	reg_7095	ENST00000398944.EIF3CL.44	many2one
ENSG00000108849	ENST00000587006.PPY	reg_5144	ENST00000587006.PPY.42	one2one
ENSG00000108849	ENST00000225992.PPY	reg_5144	ENST00000225992.PPY.42	one2one
ENSG00000240247	ENST00000382689.DEFA1B	None	None	one2zero
ENSG00000170091	ENST00000303177.NSG2	reg_10102	ENST00000303177.NSG2.79	one2one
ENSG00000171700	ENST00000332298.RGS19	reg_4975	ENST00000332298.RGS19.82	one2one
ENSG00000181499	ENST00000321252.OR6T1	None	None	one2zero
ENSG00000072134	ENST00000571254.EPN2	reg_5322	ENST00000571254.EPN2.143	one2one
ENSG00000072134	ENST00000395626.EPN2	reg_5322	ENST00000395626.EPN2.143	one2one
ENSG00000072134	ENST00000347697.EPN2	reg_5322	ENST00000347697.EPN2.143	one2one
ENSG00000072134	ENST00000314728.EPN2	reg_5322	ENST00000314728.EPN2.143	one2one
ENSG00000100324	ENST00000331454.TAB1	reg_10440	ENST00000331454.TAB1.60	one2one
ENSG00000100324	ENST00000216160.TAB1	reg_10440	ENST00000216160.TAB1.60	one2one
ENSG00000138138	ENST00000308448.ATAD1	reg_19091	ENST00000308448.ATAD1.14	one2one
ENSG00000138138	ENST00000680024.ATAD1	reg_19091	ENST00000680024.ATAD1.14	one2one
ENSG00000012983	ENST00000013125.MAP4K5	reg_11299	ENST00000013125.MAP4K5.12	one2one
ENSG00000176988	ENST00000370467.FMR1NB	reg_3375	ENST00000370467.FMR1NB.28	one2one
ENSG00000140284	ENST00000380902.SLC27A2	reg_11415	ENST00000380902.SLC27A2.43	one2one
ENSG00000140284	ENST00000267842.SLC27A2	reg_11415	ENST00000267842.SLC27A2.43	one2one
ENSG00000106436	ENST00000642629.MYL10	reg_4523	ENST00000642629.MYL10.110	many2one
ENSG00000106436	ENST00000223167.MYL10	reg_4523	ENST00000223167.MYL10.110	many2one
ENSG00000215375	ENST00000400159.MYL5	reg_4523	ENST00000400159.MYL5.203162	many2one
ENSG00000198049	ENST00000367126.AVPR1B	reg_11138	ENST00000367126.AVPR1B.48	one2one
ENSG00000196811	ENST00000389492.CHRNG	reg_13005	ENST00000389492.CHRNG.7	one2one
ENSG00000196811	ENST00000651502.CHRNG	reg_13005	ENST00000651502.CHRNG.7	one2one
ENSG00000031691	ENST00000335783.CENPQ	reg_2400	ENST00000335783.CENPQ.45	one2one
ENSG00000142541	ENST00000391857.RPL13A	reg_1273	ENST00000391857.RPL13A.52	one2one
ENSG00000142541	ENST00000678510.RPL13A	reg_1273	ENST00000678510.RPL13A.52	one2one
ENSG00000142541	ENST00000679106.RPL13A	reg_1273	ENST00000679106.RPL13A.52	one2one
ENSG00000178695	ENST00000377474.KCTD12	reg_7769	ENST00000377474.KCTD12.11	one2one
ENSG00000196772	ENST00000641093.OR14A16	None	None	one2zero
ENSG00000143222	ENST00000368003.UFC1	reg_15003	ENST00000368003.UFC1.1	one2one
ENSG00000148719	ENST00000338820.DNAJB12	reg_19407	ENST00000338820.DNAJB12.31	one2one
ENSG00000148719	ENST00000444643.DNAJB12	reg_19407	ENST00000444643.DNAJB12.31	one2one
ENSG00000148719	ENST00000394903.DNAJB12	reg_19407	ENST00000394903.DNAJB12.31	one2one
ENSG00000170855	ENST00000546954.TRIAP1	reg_9817	ENST00000546954.TRIAP1.112	one2one
ENSG00000211856	ENST00000390504.TRAJ33	reg_11489	ENST00000390504.TRAJ33.105	one2one
ENSG00000102886	ENST00000406256.GDPD3	reg_4723	ENST00000406256.GDPD3.196	one2one
ENSG00000169554	ENST00000636471.ZEB2	reg_12865	ENST00000636471.ZEB2.3	one2one
ENSG00000169554	ENST00000636026.ZEB2	reg_12865	ENST00000636026.ZEB2.3	one2one
ENSG00000169554	ENST00000627532.ZEB2	reg_12865	ENST00000627532.ZEB2.3	one2one
ENSG00000169554	ENST00000539609.ZEB2	reg_12865	ENST00000539609.ZEB2.3	one2one
ENSG00000169554	ENST00000637304.ZEB2	reg_12865	ENST00000637304.ZEB2.3	one2one
ENSG00000169554	ENST00000303660.ZEB2	reg_12865	ENST00000303660.ZEB2.3	one2one
ENSG00000169554	ENST00000638128.ZEB2	reg_12865	ENST00000638128.ZEB2.3	one2one
ENSG00000132437	ENST00000444124.DDC	reg_6023	ENST00000444124.DDC.109	one2one
ENSG00000132437	ENST00000617822.DDC	reg_6023	ENST00000617822.DDC.109	one2one
ENSG00000132437	ENST00000622873.DDC	reg_6023	ENST00000622873.DDC.109	one2one
ENSG00000132437	ENST00000615193.DDC	reg_6023	ENST00000615193.DDC.109	one2one
ENSG00000132437	ENST00000426377.DDC	reg_6023	ENST00000426377.DDC.109	one2one
ENSG00000203785	ENST00000368751.SPRR2E	reg_11865	ENST00000368751.SPRR2E.1	many2many
ENSG00000203785	ENST00000368751.SPRR2E	reg_11900	ENST00000368751.SPRR2E.48241	many2many
ENSG00000203785	ENST00000368751.SPRR2E	reg_11753	ENST00000368751.SPRR2E.6304	many2many
ENSG00000203785	ENST00000368751.SPRR2E	reg_15017	ENST00000368751.SPRR2E.54535	many2many
ENSG00000203785	ENST00000368751.SPRR2E	reg_14861	ENST00000368751.SPRR2E.2948	many2many
ENSG00000203785	ENST00000368751.SPRR2E	reg_12096	ENST00000368751.SPRR2E.7857	many2many
ENSG00000203785	ENST00000368751.SPRR2E	reg_15209	ENST00000368751.SPRR2E.41025	many2many
ENSG00000203785	ENST00000368751.SPRR2E	reg_15140	ENST00000368751.SPRR2E.5690	many2many
ENSG00000203785	ENST00000368751.SPRR2E	reg_14854	ENST00000368751.SPRR2E.11297	many2many
ENSG00000203785	ENST00000368751.SPRR2E	reg_15082	ENST00000368751.SPRR2E.6383	many2many
ENSG00000196805	ENST00000368755.SPRR2B	reg_15140	ENST00000368755.SPRR2B.5794	many2many
ENSG00000196805	ENST00000368755.SPRR2B	reg_14861	ENST00000368755.SPRR2B.6383	many2many
ENSG00000196805	ENST00000368755.SPRR2B	reg_15017	ENST00000368755.SPRR2B.5266	many2many
ENSG00000196805	ENST00000368755.SPRR2B	reg_11900	ENST00000368755.SPRR2B.6304	many2many
ENSG00000196805	ENST00000368755.SPRR2B	reg_15082	ENST00000368755.SPRR2B.5690	many2many
ENSG00000163216	ENST00000368758.SPRR2D	reg_11865	ENST00000368758.SPRR2D.6304	many2many
ENSG00000163216	ENST00000368758.SPRR2D	reg_15140	ENST00000368758.SPRR2D.23189	many2many
ENSG00000163216	ENST00000368758.SPRR2D	reg_14900	ENST00000368758.SPRR2D.301252	many2many
ENSG00000163216	ENST00000368758.SPRR2D	reg_14854	ENST00000368758.SPRR2D.2948	many2many
ENSG00000163216	ENST00000368758.SPRR2D	reg_19561	ENST00000368758.SPRR2D.250957	many2many
ENSG00000163216	ENST00000368758.SPRR2D	reg_19690	ENST00000368758.SPRR2D.322986	many2many
ENSG00000163216	ENST00000368758.SPRR2D	reg_14861	ENST00000368758.SPRR2D.5794	many2many
ENSG00000163216	ENST00000368758.SPRR2D	reg_19680	ENST00000368758.SPRR2D.230491	many2many
ENSG00000163216	ENST00000368758.SPRR2D	reg_19560	ENST00000368758.SPRR2D.275216	many2many
ENSG00000163216	ENST00000368758.SPRR2D	reg_15017	ENST00000368758.SPRR2D.48958	many2many
ENSG00000163216	ENST00000368758.SPRR2D	reg_19646	ENST00000368758.SPRR2D.46498	many2many
ENSG00000163216	ENST00000368758.SPRR2D	reg_19695	ENST00000368758.SPRR2D.252040	many2many
ENSG00000163216	ENST00000368758.SPRR2D	reg_14904	ENST00000368758.SPRR2D.92629	many2many
ENSG00000163216	ENST00000368758.SPRR2D	reg_19559	ENST00000368758.SPRR2D.315777	many2many
ENSG00000163216	ENST00000368758.SPRR2D	reg_19645	ENST00000368758.SPRR2D.276043	many2many
ENSG00000163216	ENST00000368758.SPRR2D	reg_12096	ENST00000368758.SPRR2D.87162	many2many
ENSG00000163216	ENST00000368758.SPRR2D	reg_15082	ENST00000368758.SPRR2D.110243	many2many
ENSG00000244094	ENST00000468739.SPRR2F	reg_12096	ENST00000468739.SPRR2F.1	many2many
ENSG00000244094	ENST00000468739.SPRR2F	reg_15082	ENST00000468739.SPRR2F.2948	many2many
ENSG00000244094	ENST00000468739.SPRR2F	reg_15017	ENST00000468739.SPRR2F.11297	many2many
ENSG00000244094	ENST00000468739.SPRR2F	reg_15140	ENST00000468739.SPRR2F.6383	many2many
ENSG00000244094	ENST00000468739.SPRR2F	reg_14854	ENST00000468739.SPRR2F.41025	many2many
ENSG00000244094	ENST00000468739.SPRR2F	reg_14861	ENST00000468739.SPRR2F.5266	many2many
ENSG00000244094	ENST00000468739.SPRR2F	reg_11900	ENST00000468739.SPRR2F.7857	many2many
ENSG00000244094	ENST00000468739.SPRR2F	reg_11753	ENST00000468739.SPRR2F.48241	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_19645	ENST00000368748.SPRR2G.18529	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_14900	ENST00000368748.SPRR2G.11596	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_19735	ENST00000368748.SPRR2G.42594	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_11997	ENST00000368748.SPRR2G.12667	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_19647	ENST00000368748.SPRR2G.28604	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_19648	ENST00000368748.SPRR2G.43767	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_19748	ENST00000368748.SPRR2G.14403	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_15122	ENST00000368748.SPRR2G.7573	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_14947	ENST00000368748.SPRR2G.27353	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_19644	ENST00000368748.SPRR2G.25547	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_14904	ENST00000368748.SPRR2G.58114	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_19679	ENST00000368748.SPRR2G.18803	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_11753	ENST00000368748.SPRR2G.24877	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_19559	ENST00000368748.SPRR2G.17406	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_19646	ENST00000368748.SPRR2G.29841	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_19643	ENST00000368748.SPRR2G.13553	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_11900	ENST00000368748.SPRR2G.12793	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_19736	ENST00000368748.SPRR2G.30216	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_19690	ENST00000368748.SPRR2G.29558	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_12202	ENST00000368748.SPRR2G.14862	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_19747	ENST00000368748.SPRR2G.32454	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_11892	ENST00000368748.SPRR2G.37829	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_19680	ENST00000368748.SPRR2G.12658	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_11843	ENST00000368748.SPRR2G.59994	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_19560	ENST00000368748.SPRR2G.18282	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_19695	ENST00000368748.SPRR2G.18772	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_14993	ENST00000368748.SPRR2G.14825	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_11769	ENST00000368748.SPRR2G.23914	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_15209	ENST00000368748.SPRR2G.25203	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_19561	ENST00000368748.SPRR2G.12553	many2many
ENSG00000159516	ENST00000368748.SPRR2G	reg_19696	ENST00000368748.SPRR2G.11639	many2many
ENSG00000241794	ENST00000392653.SPRR2A	reg_12096	ENST00000392653.SPRR2A.6304	many2many
ENSG00000241794	ENST00000392653.SPRR2A	reg_14854	ENST00000392653.SPRR2A.5266	many2many
ENSG00000241794	ENST00000392653.SPRR2A	reg_14861	ENST00000392653.SPRR2A.5690	many2many
ENSG00000241794	ENST00000392653.SPRR2A	reg_11900	ENST00000392653.SPRR2A.32175	many2many
ENSG00000241794	ENST00000392653.SPRR2A	reg_15140	ENST00000392653.SPRR2A.16811	many2many
ENSG00000241794	ENST00000392653.SPRR2A	reg_19559	ENST00000392653.SPRR2A.250957	many2many
ENSG00000241794	ENST00000392653.SPRR2A	reg_15017	ENST00000392653.SPRR2A.2948	many2many
ENSG00000241794	ENST00000392653.SPRR2A	reg_19679	ENST00000392653.SPRR2A.230491	many2many
ENSG00000241794	ENST00000392653.SPRR2A	reg_14904	ENST00000392653.SPRR2A.65997	many2many
ENSG00000241794	ENST00000392653.SPRR2A	reg_15082	ENST00000392653.SPRR2A.5794	many2many
ENSG00000241794	ENST00000392653.SPRR2A	reg_11769	ENST00000392653.SPRR2A.355382	many2many
ENSG00000241794	ENST00000392653.SPRR2A	reg_14947	ENST00000392653.SPRR2A.92629	many2many
ENSG00000229453	ENST00000434006.SPINK8	reg_18266	ENST00000434006.SPINK8.23	one2one
ENSG00000227471	ENST00000457545.AKR1B15	reg_6066	ENST00000457545.AKR1B15.6	many2many
ENSG00000227471	ENST00000652743.AKR1B15	reg_6066	ENST00000652743.AKR1B15.6	many2many
ENSG00000198074	ENST00000359579.AKR1B10	reg_6066	ENST00000359579.AKR1B10.7015	many2many
ENSG00000198074	ENST00000359579.AKR1B10	reg_6238	ENST00000359579.AKR1B10.6	many2many
ENSG00000269699	ENST00000593711.ZIM2	reg_1541	ENST00000593711.ZIM2.52	many2one
ENSG00000198300	ENST00000648694.PEG3	reg_1541	ENST00000648694.PEG3.52	many2one
ENSG00000198300	ENST00000593695.PEG3	reg_1541	ENST00000593695.PEG3.52	many2one
ENSG00000198300	ENST00000647621.PEG3	reg_1541	ENST00000647621.PEG3.52	many2one
ENSG00000198300	ENST00000326441.PEG3	reg_1541	ENST00000326441.PEG3.52	many2one
ENSG00000011376	ENST00000414984.LARS2	reg_16066	ENST00000414984.LARS2.23	one2one
ENSG00000011376	ENST00000650792.LARS2	reg_16066	ENST00000650792.LARS2.23	one2one
ENSG00000109738	ENST00000264428.GLRB	reg_9750	ENST00000264428.GLRB.91	one2one
ENSG00000108784	ENST00000225927.NAGLU	reg_17153	ENST00000225927.NAGLU.42	one2one
ENSG00000183463	ENST00000332715.URAD	reg_6414	ENST00000332715.URAD.41	one2one
ENSG00000186575	ENST00000403435.NF2	reg_128	ENST00000403435.NF2.84	one2one
ENSG00000186575	ENST00000338641.NF2	reg_128	ENST00000338641.NF2.84	one2one
ENSG00000186575	ENST00000361676.NF2	reg_128	ENST00000361676.NF2.84	one2one
ENSG00000186575	ENST00000672896.NF2	reg_128	ENST00000672896.NF2.84	one2one
ENSG00000186575	ENST00000361452.NF2	reg_128	ENST00000361452.NF2.84	one2one
ENSG00000186575	ENST00000353887.NF2	reg_128	ENST00000353887.NF2.84	one2one
ENSG00000122862	ENST00000242465.SRGN	reg_18688	ENST00000242465.SRGN.31	one2one
ENSG00000185155	ENST00000542034.MIXL1	reg_16447	ENST00000542034.MIXL1.48	one2one
ENSG00000185155	ENST00000366810.MIXL1	reg_16447	ENST00000366810.MIXL1.48	one2one
ENSG00000131389	ENST00000622186.SLC6A6	reg_16059	ENST00000622186.SLC6A6.23	one2one
ENSG00000131389	ENST00000613060.SLC6A6	reg_16059	ENST00000613060.SLC6A6.23	one2one
ENSG00000089012	ENST00000381580.SIRPG	reg_16175	ENST00000381580.SIRPG.7010	many2many
ENSG00000089012	ENST00000381580.SIRPG	reg_4843	ENST00000381580.SIRPG.3052	many2many
ENSG00000089012	ENST00000381580.SIRPG	reg_4742	ENST00000381580.SIRPG.115	many2many
ENSG00000089012	ENST00000303415.SIRPG	reg_4742	ENST00000303415.SIRPG.115	many2many
ENSG00000089012	ENST00000303415.SIRPG	reg_4843	ENST00000303415.SIRPG.3052	many2many
ENSG00000089012	ENST00000303415.SIRPG	reg_16175	ENST00000303415.SIRPG.7010	many2many
ENSG00000101307	ENST00000279477.SIRPB1	reg_4742	ENST00000279477.SIRPB1.1497	many2many
ENSG00000101307	ENST00000279477.SIRPB1	reg_16175	ENST00000279477.SIRPB1.6994	many2many
ENSG00000101307	ENST00000279477.SIRPB1	reg_4843	ENST00000279477.SIRPB1.10123	many2many
ENSG00000101307	ENST00000279477.SIRPB1	reg_4843	ENST00000279477.SIRPB1.3052	many2many
ENSG00000101307	ENST00000381605.SIRPB1	reg_16175	ENST00000381605.SIRPB1.6956	many2many
ENSG00000101307	ENST00000381605.SIRPB1	reg_4742	ENST00000381605.SIRPB1.1532	many2many
