t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSG00000180988	ENST00000317037.OR52N2	reg_2319	ENST00000317037.OR52N2.50	many2many
ENSG00000180988	ENST00000317037.OR52N2	reg_7937	ENST00000317037.OR52N2.1131	many2many
ENSG00000181001	ENST00000641645.OR52N1	reg_2549	ENST00000641645.OR52N1.21178	many2many
ENSG00000181001	ENST00000641645.OR52N1	reg_3027	ENST00000641645.OR52N1.2077	many2many
ENSG00000181001	ENST00000641645.OR52N1	reg_8577	ENST00000641645.OR52N1.50	many2many
ENSG00000181001	ENST00000641645.OR52N1	reg_2862	ENST00000641645.OR52N1.17263	many2many
ENSG00000181001	ENST00000641645.OR52N1	reg_2975	ENST00000641645.OR52N1.136562	many2many
ENSG00000197674	ENST00000641159.OR51C1P	reg_2512	ENST00000641159.OR51C1P.651036	many2many
ENSG00000197674	ENST00000641159.OR51C1P	reg_8505	ENST00000641159.OR51C1P.50	many2many
ENSG00000176742	ENST00000321255.OR51V1	reg_2256	ENST00000321255.OR51V1.647	many2many
ENSG00000176742	ENST00000641270.OR51V1	reg_2256	ENST00000641270.OR51V1.647	many2many
ENSG00000181109	ENST00000438474.OR52P1P	reg_8395	ENST00000438474.OR52P1P.40074	many2many
ENSG00000181109	ENST00000438474.OR52P1P	reg_2585	ENST00000438474.OR52P1P.50	many2many
ENSG00000181109	ENST00000438474.OR52P1P	reg_8705	ENST00000438474.OR52P1P.154546	many2many
ENSG00000181109	ENST00000438474.OR52P1P	reg_8534	ENST00000438474.OR52P1P.2633	many2many
ENSG00000146530	ENST00000275358.VWDE	reg_12114	ENST00000275358.VWDE.48	one2one
ENSG00000105141	ENST00000427043.CASP14	reg_17839	ENST00000427043.CASP14.2298	one2one
ENSG00000198793	ENST00000361445.MTOR	reg_13284	ENST00000361445.MTOR.5	one2one
ENSG00000175792	ENST00000322623.RUVBL1	reg_1372	ENST00000322623.RUVBL1.172	one2one
ENSG00000132196	ENST00000254521.HSD17B7	reg_9594	ENST00000254521.HSD17B7.8	one2one
ENSG00000132196	ENST00000367915.HSD17B7	reg_9594	ENST00000367915.HSD17B7.8	one2one
ENSG00000172586	ENST00000372833.CHCHD1	reg_18930	ENST00000372833.CHCHD1.78	one2one
ENSG00000172586	ENST00000372837.CHCHD1	reg_18930	ENST00000372837.CHCHD1.78	one2one
ENSG00000138435	ENST00000348749.CHRNA1	reg_5551	ENST00000348749.CHRNA1.6	one2one
ENSG00000138435	ENST00000261007.CHRNA1	reg_5551	ENST00000261007.CHRNA1.6	one2one
ENSG00000138435	ENST00000409542.CHRNA1	reg_5551	ENST00000409542.CHRNA1.6	one2one
ENSG00000138435	ENST00000409219.CHRNA1	reg_5551	ENST00000409219.CHRNA1.6	one2one
ENSG00000143194	ENST00000367872.MAEL	reg_9803	ENST00000367872.MAEL.8	one2one
ENSG00000143194	ENST00000367870.MAEL	reg_9803	ENST00000367870.MAEL.8	one2one
ENSG00000143194	ENST00000622874.MAEL	reg_9803	ENST00000622874.MAEL.8	one2one
ENSG00000151687	ENST00000520309.ANKAR	reg_9588	ENST00000520309.ANKAR.79	one2one
ENSG00000151687	ENST00000684021.ANKAR	reg_9588	ENST00000684021.ANKAR.79	one2one
ENSG00000170348	ENST00000303575.TMED10	reg_330	ENST00000303575.TMED10.1	one2one
ENSG00000171135	ENST00000647897.JAGN1	reg_1431	ENST00000647897.JAGN1.56	one2one
ENSG00000166197	ENST00000488254.NOLC1	reg_16464	ENST00000488254.NOLC1.19	one2one
ENSG00000166197	ENST00000605788.NOLC1	reg_16464	ENST00000605788.NOLC1.19	one2one
ENSG00000166197	ENST00000405356.NOLC1	reg_16464	ENST00000405356.NOLC1.19	one2one
ENSG00000171962	ENST00000584166.DRC3	reg_12222	ENST00000584166.DRC3.181	one2one
ENSG00000171962	ENST00000399187.DRC3	reg_12222	ENST00000399187.DRC3.181	one2one
ENSG00000171962	ENST00000399182.DRC3	reg_12222	ENST00000399182.DRC3.181	one2one
ENSG00000171962	ENST00000313838.DRC3	reg_12222	ENST00000313838.DRC3.181	one2one
ENSG00000115507	ENST00000366671.OTX1	reg_2091	ENST00000366671.OTX1.44	one2one
ENSG00000224578	ENST00000565308.HNRNPA1P48	None	None	one2zero
ENSG00000170759	ENST00000302418.KIF5B	reg_15266	ENST00000302418.KIF5B.176	one2one
ENSG00000170456	ENST00000536562.DENND5B	reg_11676	ENST00000536562.DENND5B.41	one2one
ENSG00000170456	ENST00000389082.DENND5B	reg_11676	ENST00000389082.DENND5B.41	one2one
ENSG00000130768	ENST00000549094.SMPDL3B	reg_7104	ENST00000549094.SMPDL3B.5	one2one
ENSG00000130768	ENST00000373888.SMPDL3B	reg_7104	ENST00000373888.SMPDL3B.5	one2one
ENSG00000130768	ENST00000373894.SMPDL3B	reg_7104	ENST00000373894.SMPDL3B.5	one2one
ENSG00000241553	ENST00000397261.ARPC4	reg_1042	ENST00000397261.ARPC4.56	one2one
ENSG00000241553	ENST00000433034.ARPC4	reg_1042	ENST00000433034.ARPC4.56	one2one
ENSG00000165282	ENST00000378617.PIGO	reg_6742	ENST00000378617.PIGO.20	one2one
ENSG00000165282	ENST00000361778.PIGO	reg_6742	ENST00000361778.PIGO.20	one2one
ENSG00000164270	ENST00000520514.HTR4	reg_16087	ENST00000520514.HTR4.133	one2one
ENSG00000164270	ENST00000521735.HTR4	reg_16087	ENST00000521735.HTR4.133	one2one
ENSG00000164270	ENST00000517929.HTR4	reg_16087	ENST00000517929.HTR4.133	one2one
ENSG00000164270	ENST00000521530.HTR4	reg_16087	ENST00000521530.HTR4.133	one2one
ENSG00000164270	ENST00000377888.HTR4	reg_16087	ENST00000377888.HTR4.133	one2one
ENSG00000164270	ENST00000360693.HTR4	reg_16087	ENST00000360693.HTR4.133	one2one
ENSG00000174446	ENST00000563480.SNAPC5	reg_3593	ENST00000563480.SNAPC5.28	one2one
ENSG00000188316	ENST00000622726.ENO4	reg_16412	ENST00000622726.ENO4.19	one2one
ENSG00000188316	ENST00000341276.ENO4	reg_16412	ENST00000341276.ENO4.19	one2one
ENSG00000070190	ENST00000512369.DAPP1	reg_6395	ENST00000512369.DAPP1.24	one2one
ENSG00000070190	ENST00000296414.DAPP1	reg_6395	ENST00000296414.DAPP1.24	one2one
ENSG00000122958	ENST00000263559.VPS26A	reg_17676	ENST00000263559.VPS26A.51	one2one
ENSG00000165606	ENST00000374139.DRGX	reg_19082	ENST00000374139.DRGX.163	one2one
ENSG00000276600	ENST00000617070.RAB7B	reg_8989	ENST00000617070.RAB7B.8	one2one
ENSG00000214860	ENST00000399134.EVPLL	reg_1698	ENST00000399134.EVPLL.5222	many2one
ENSG00000167880	ENST00000301607.EVPL	reg_1698	ENST00000301607.EVPL.21	many2one
ENSG00000167880	ENST00000586740.EVPL	reg_1698	ENST00000586740.EVPL.21	many2one
ENSG00000185070	ENST00000330753.FLRT2	reg_16853	ENST00000330753.FLRT2.1	one2one
ENSG00000214562	ENST00000381697.NUTM2D	reg_18298	ENST00000381697.NUTM2D.8720	many2many
ENSG00000184507	ENST00000614490.NUTM1	reg_5526	ENST00000614490.NUTM1.156	many2many
ENSG00000184507	ENST00000537011.NUTM1	reg_5526	ENST00000537011.NUTM1.156	many2many
ENSG00000184507	ENST00000438749.NUTM1	reg_5526	ENST00000438749.NUTM1.156	many2many
ENSG00000228570	ENST00000429984.NUTM2E	reg_18298	ENST00000429984.NUTM2E.9045	many2many
ENSG00000188152	ENST00000372322.NUTM2G	reg_18298	ENST00000372322.NUTM2G.7819	many2many
ENSG00000188199	ENST00000429828.NUTM2B	reg_18298	ENST00000429828.NUTM2B.5508	many2many
ENSG00000130950	ENST00000341207.NUTM2F	reg_18298	ENST00000341207.NUTM2F.7735	many2many
ENSG00000130950	ENST00000341207.NUTM2F	reg_5526	ENST00000341207.NUTM2F.18679	many2many
ENSG00000130950	ENST00000253262.NUTM2F	reg_18298	ENST00000253262.NUTM2F.7735	many2many
ENSG00000130950	ENST00000253262.NUTM2F	reg_5526	ENST00000253262.NUTM2F.18679	many2many
ENSG00000184923	ENST00000381707.NUTM2A	reg_18298	ENST00000381707.NUTM2A.6589	many2many
ENSG00000054654	ENST00000554584.SYNE2	reg_16767	ENST00000554584.SYNE2.1	one2one
ENSG00000054654	ENST00000357395.SYNE2	reg_16767	ENST00000357395.SYNE2.1	one2one
ENSG00000054654	ENST00000358025.SYNE2	reg_16767	ENST00000358025.SYNE2.1	one2one
ENSG00000054654	ENST00000344113.SYNE2	reg_16767	ENST00000344113.SYNE2.1	one2one
ENSG00000095564	ENST00000265990.BTAF1	reg_16381	ENST00000265990.BTAF1.19	one2one
ENSG00000095564	ENST00000544642.BTAF1	reg_16381	ENST00000544642.BTAF1.19	one2one
ENSG00000196421	ENST00000636176.C20orf204	reg_4755	ENST00000636176.C20orf204.7	one2one
ENSG00000154080	ENST00000618847.CHST9	reg_15260	ENST00000618847.CHST9.29	one2one
ENSG00000145348	ENST00000394706.TBCK	reg_10779	ENST00000394706.TBCK.24	one2one
ENSG00000145348	ENST00000273980.TBCK	reg_10779	ENST00000273980.TBCK.24	one2one
ENSG00000145348	ENST00000361687.TBCK	reg_10779	ENST00000361687.TBCK.24	one2one
ENSG00000116151	ENST00000378531.MORN1	reg_13207	ENST00000378531.MORN1.5	one2one
ENSG00000116151	ENST00000378529.MORN1	reg_13207	ENST00000378529.MORN1.5	one2one
ENSG00000146378	ENST00000367931.TAAR2	reg_5237	ENST00000367931.TAAR2.16	one2one
ENSG00000146378	ENST00000275191.TAAR2	reg_5237	ENST00000275191.TAAR2.16	one2one
ENSG00000186645	ENST00000671986.SPDYE17	reg_3632	ENST00000671986.SPDYE17.33795	many2many
ENSG00000186645	ENST00000412399.SPDYE17	reg_3632	ENST00000412399.SPDYE17.34123	many2many
ENSG00000173678	ENST00000507450.SPDYE2B	reg_11215	ENST00000507450.SPDYE2B.19669	many2many
ENSG00000173678	ENST00000507450.SPDYE2B	reg_3632	ENST00000507450.SPDYE2B.540014	many2many
ENSG00000173678	ENST00000455020.SPDYE2B	reg_11215	ENST00000455020.SPDYE2B.19669	many2many
ENSG00000173678	ENST00000455020.SPDYE2B	reg_3632	ENST00000455020.SPDYE2B.540014	many2many
ENSG00000260097	ENST00000563237.SPDYE6	reg_3632	ENST00000563237.SPDYE6.11445	many2many
ENSG00000262461	ENST00000575125.SPDYE9	reg_3632	ENST00000575125.SPDYE9.33473	many2many
ENSG00000230358	ENST00000413323.SPDYE21	reg_11215	ENST00000413323.SPDYE21.15947	many2many
ENSG00000230358	ENST00000413323.SPDYE21	reg_3632	ENST00000413323.SPDYE21.53009	many2many
ENSG00000230358	ENST00000424157.SPDYE21	reg_11215	ENST00000424157.SPDYE21.15947	many2many
ENSG00000230358	ENST00000424157.SPDYE21	reg_3632	ENST00000424157.SPDYE21.53009	many2many
ENSG00000183318	ENST00000328794.SPDYE4	reg_3632	ENST00000328794.SPDYE4.23765	many2many
ENSG00000183318	ENST00000328794.SPDYE4	reg_11215	ENST00000328794.SPDYE4.15674	many2many
ENSG00000205238	ENST00000341656.SPDYE2	reg_11215	ENST00000341656.SPDYE2.20296	many2many
ENSG00000205238	ENST00000341656.SPDYE2	reg_3632	ENST00000341656.SPDYE2.35437	many2many
ENSG00000205238	ENST00000507918.SPDYE2	reg_11215	ENST00000507918.SPDYE2.20296	many2many
ENSG00000205238	ENST00000507918.SPDYE2	reg_3632	ENST00000507918.SPDYE2.35437	many2many
ENSG00000286038	ENST00000652175.SPDYE13	reg_11215	ENST00000652175.SPDYE13.19038	many2many
ENSG00000136206	ENST00000652520.SPDYE1	reg_3632	ENST00000652520.SPDYE1.31948	many2many
ENSG00000136206	ENST00000652520.SPDYE1	reg_11215	ENST00000652520.SPDYE1.19673	many2many
ENSG00000136206	ENST00000258704.SPDYE1	reg_3632	ENST00000258704.SPDYE1.31948	many2many
ENSG00000136206	ENST00000258704.SPDYE1	reg_11215	ENST00000258704.SPDYE1.19673	many2many
ENSG00000286014	ENST00000612377.SPDYE15	reg_11215	ENST00000612377.SPDYE15.15140	many2many
ENSG00000273520	ENST00000333385.SPDYE8	reg_11215	ENST00000333385.SPDYE8.21161	many2many
ENSG00000273520	ENST00000333385.SPDYE8	reg_3632	ENST00000333385.SPDYE8.32698	many2many
ENSG00000185040	ENST00000633306.SPDYE16	reg_3632	ENST00000633306.SPDYE16.28912	many2many
ENSG00000185040	ENST00000633306.SPDYE16	reg_11215	ENST00000633306.SPDYE16.32114	many2many
ENSG00000185040	ENST00000632547.SPDYE16	reg_11215	ENST00000632547.SPDYE16.32114	many2many
ENSG00000185040	ENST00000632547.SPDYE16	reg_3632	ENST00000632547.SPDYE16.28912	many2many
ENSG00000286137	ENST00000651045.SPDYE14	reg_11215	ENST00000651045.SPDYE14.16899	many2many
ENSG00000286228	ENST00000340073.SPDYE11	reg_3632	ENST00000340073.SPDYE11.32699	many2many
ENSG00000170092	ENST00000624640.SPDYE5	reg_3632	ENST00000624640.SPDYE5.20361	many2many
ENSG00000170092	ENST00000624640.SPDYE5	reg_11215	ENST00000624640.SPDYE5.8052	many2many
ENSG00000170092	ENST00000625065.SPDYE5	reg_3632	ENST00000625065.SPDYE5.20361	many2many
ENSG00000170092	ENST00000625065.SPDYE5	reg_11215	ENST00000625065.SPDYE5.8052	many2many
ENSG00000162604	ENST00000371180.TM2D1	reg_6948	ENST00000371180.TM2D1.70	one2one
ENSG00000162604	ENST00000294613.TM2D1	reg_6948	ENST00000294613.TM2D1.70	one2one
ENSG00000162604	ENST00000606498.TM2D1	reg_6948	ENST00000606498.TM2D1.70	one2one
ENSG00000162604	ENST00000371177.TM2D1	reg_6948	ENST00000371177.TM2D1.70	one2one
ENSG00000143556	ENST00000368723.S100A7	None	None	one2zero
ENSG00000205268	ENST00000396642.PDE7A	reg_6279	ENST00000396642.PDE7A.135	one2one
ENSG00000205268	ENST00000379419.PDE7A	reg_6279	ENST00000379419.PDE7A.135	one2one
ENSG00000205268	ENST00000401827.PDE7A	reg_6279	ENST00000401827.PDE7A.135	one2one
ENSG00000188783	ENST00000343110.PRELP	reg_9453	ENST00000343110.PRELP.8	one2one
ENSG00000163923	ENST00000433055.RPL39L	None	None	one2zero
ENSG00000249693	ENST00000512175.THEGL	reg_4038	ENST00000512175.THEGL.2	one2one
ENSG00000133265	ENST00000255631.HSPBP1	reg_8335	ENST00000255631.HSPBP1.170	one2one
ENSG00000101290	ENST00000460006.CDS2	reg_4799	ENST00000460006.CDS2.7	one2one
ENSG00000164163	ENST00000296577.ABCE1	reg_19491	ENST00000296577.ABCE1.23	one2one
ENSG00000102178	ENST00000369653.UBL4A	reg_10412	ENST00000369653.UBL4A.22	one2one
ENSG00000102178	ENST00000369660.UBL4A	reg_10412	ENST00000369660.UBL4A.22	one2one
ENSG00000197961	ENST00000586602.ZNF121	reg_429	ENST00000586602.ZNF121.3980	many2many
ENSG00000197961	ENST00000320451.ZNF121	reg_429	ENST00000320451.ZNF121.3980	many2many
ENSG00000197302	ENST00000398696.ZNF720	reg_7877	ENST00000398696.ZNF720.39025	many2many
ENSG00000197302	ENST00000398696.ZNF720	reg_16707	ENST00000398696.ZNF720.44736	many2many
ENSG00000197302	ENST00000398696.ZNF720	reg_10657	ENST00000398696.ZNF720.19343	many2many
ENSG00000197302	ENST00000398696.ZNF720	reg_12423	ENST00000398696.ZNF720.167251	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_12423	ENST00000316491.ZNF720.167251	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_9996	ENST00000316491.ZNF720.259991	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_10096	ENST00000316491.ZNF720.164973	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_18171	ENST00000316491.ZNF720.764308	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_14796	ENST00000316491.ZNF720.226653	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_10085	ENST00000316491.ZNF720.126240	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_14926	ENST00000316491.ZNF720.592954	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_7877	ENST00000316491.ZNF720.39025	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_15683	ENST00000316491.ZNF720.421005	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_9870	ENST00000316491.ZNF720.311872	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_9942	ENST00000316491.ZNF720.725706	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_14742	ENST00000316491.ZNF720.431791	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_10058	ENST00000316491.ZNF720.142221	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_15541	ENST00000316491.ZNF720.375049	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_10076	ENST00000316491.ZNF720.585483	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_7603	ENST00000316491.ZNF720.358086	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_14809	ENST00000316491.ZNF720.382607	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_9910	ENST00000316491.ZNF720.304411	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_11357	ENST00000316491.ZNF720.84220	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_10108	ENST00000316491.ZNF720.488570	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_10657	ENST00000316491.ZNF720.19343	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_18269	ENST00000316491.ZNF720.187454	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_16707	ENST00000316491.ZNF720.44736	many2many
ENSG00000197302	ENST00000316491.ZNF720	reg_14905	ENST00000316491.ZNF720.104849	many2many
ENSG00000179909	ENST00000684351.ZNF154	reg_2510	ENST00000684351.ZNF154.34574	many2many
ENSG00000205903	ENST00000382252.ZNF316	reg_11532	ENST00000382252.ZNF316.255	many2many
ENSG00000160908	ENST00000651061.ZNF394	reg_11371	ENST00000651061.ZNF394.205	many2many
ENSG00000160908	ENST00000426306.ZNF394	reg_3998	ENST00000426306.ZNF394.94828	many2many
ENSG00000160908	ENST00000426306.ZNF394	reg_11371	ENST00000426306.ZNF394.205	many2many
ENSG00000204519	ENST00000282296.ZNF551	reg_2510	ENST00000282296.ZNF551.9119	many2many
ENSG00000204519	ENST00000282296.ZNF551	reg_8096	ENST00000282296.ZNF551.6366	many2many
ENSG00000196150	ENST00000292579.ZNF250	reg_13963	ENST00000292579.ZNF250.13	many2many
ENSG00000196150	ENST00000417550.ZNF250	reg_13963	ENST00000417550.ZNF250.13	many2many
ENSG00000169981	ENST00000396056.ZNF35	reg_3583	ENST00000396056.ZNF35.102	many2many
ENSG00000169981	ENST00000396056.ZNF35	reg_10183	ENST00000396056.ZNF35.104756	many2many
ENSG00000185177	ENST00000331162.ZNF479	reg_9938	ENST00000331162.ZNF479.17140	many2many
ENSG00000185177	ENST00000331162.ZNF479	reg_14889	ENST00000331162.ZNF479.29851	many2many
ENSG00000185177	ENST00000331162.ZNF479	reg_14759	ENST00000331162.ZNF479.43342	many2many
ENSG00000185177	ENST00000331162.ZNF479	reg_14759	ENST00000331162.ZNF479.28175	many2many
ENSG00000185177	ENST00000331162.ZNF479	reg_10132	ENST00000331162.ZNF479.592117	many2many
ENSG00000185177	ENST00000331162.ZNF479	reg_14809	ENST00000331162.ZNF479.46507	many2many
ENSG00000185177	ENST00000331162.ZNF479	reg_9966	ENST00000331162.ZNF479.616307	many2many
ENSG00000159917	ENST00000650576.ZNF235	reg_2488	ENST00000650576.ZNF235.60	many2many
ENSG00000159917	ENST00000291182.ZNF235	reg_2488	ENST00000291182.ZNF235.60	many2many
ENSG00000159917	ENST00000589799.ZNF235	reg_8523	ENST00000589799.ZNF235.255247	many2many
ENSG00000159917	ENST00000589799.ZNF235	reg_2523	ENST00000589799.ZNF235.4665	many2many
ENSG00000159917	ENST00000589799.ZNF235	reg_11532	ENST00000589799.ZNF235.705294	many2many
ENSG00000159917	ENST00000589799.ZNF235	reg_14779	ENST00000589799.ZNF235.147486	many2many
ENSG00000159917	ENST00000589799.ZNF235	reg_18361	ENST00000589799.ZNF235.508652	many2many
ENSG00000159917	ENST00000589799.ZNF235	reg_8315	ENST00000589799.ZNF235.1981	many2many
ENSG00000159917	ENST00000589799.ZNF235	reg_7899	ENST00000589799.ZNF235.9878	many2many
ENSG00000159917	ENST00000589799.ZNF235	reg_18337	ENST00000589799.ZNF235.43499	many2many
ENSG00000159917	ENST00000589799.ZNF235	reg_2488	ENST00000589799.ZNF235.60	many2many
ENSG00000159917	ENST00000589799.ZNF235	reg_2929	ENST00000589799.ZNF235.270369	many2many
ENSG00000159917	ENST00000589799.ZNF235	reg_2488	ENST00000589799.ZNF235.6682	many2many
ENSG00000159917	ENST00000589248.ZNF235	reg_8315	ENST00000589248.ZNF235.1981	many2many
ENSG00000159917	ENST00000589248.ZNF235	reg_2488	ENST00000589248.ZNF235.6682	many2many
ENSG00000159917	ENST00000589248.ZNF235	reg_7899	ENST00000589248.ZNF235.9878	many2many
ENSG00000159917	ENST00000589248.ZNF235	reg_2523	ENST00000589248.ZNF235.4665	many2many
ENSG00000159917	ENST00000589248.ZNF235	reg_11532	ENST00000589248.ZNF235.705294	many2many
ENSG00000159917	ENST00000589248.ZNF235	reg_2488	ENST00000589248.ZNF235.60	many2many
ENSG00000152454	ENST00000282308.ZNF256	reg_8096	ENST00000282308.ZNF256.170	many2many
ENSG00000174652	ENST00000592904.ZNF266	reg_475	ENST00000592904.ZNF266.6864	many2many
ENSG00000174652	ENST00000651268.ZNF266	reg_475	ENST00000651268.ZNF266.6864	many2many
ENSG00000196724	ENST00000616958.ZNF418	reg_8596	ENST00000616958.ZNF418.104115	many2many
ENSG00000196652	ENST00000326775.ZKSCAN5	reg_3998	ENST00000326775.ZKSCAN5.205	many2many
ENSG00000213973	ENST00000397104.ZNF99	reg_8830	ENST00000397104.ZNF99.6987	many2many
ENSG00000256229	ENST00000335117.ZNF486	reg_8952	ENST00000335117.ZNF486.932324	many2many
ENSG00000204920	ENST00000407951.ZNF155	reg_7899	ENST00000407951.ZNF155.60	many2many
ENSG00000204920	ENST00000611002.ZNF155	reg_7899	ENST00000611002.ZNF155.60	many2many
ENSG00000256294	ENST00000592780.ZNF225	reg_14172	ENST00000592780.ZNF225.73217	many2many
ENSG00000256294	ENST00000592780.ZNF225	reg_14690	ENST00000592780.ZNF225.16031	many2many
ENSG00000256294	ENST00000592780.ZNF225	reg_10006	ENST00000592780.ZNF225.46723	many2many
ENSG00000005801	ENST00000005082.ZNF195	reg_9910	ENST00000005082.ZNF195.729647	many2many
ENSG00000005801	ENST00000005082.ZNF195	reg_10657	ENST00000005082.ZNF195.20085	many2many
ENSG00000005801	ENST00000354599.ZNF195	reg_9910	ENST00000354599.ZNF195.729647	many2many
ENSG00000005801	ENST00000354599.ZNF195	reg_10657	ENST00000354599.ZNF195.20085	many2many
ENSG00000005801	ENST00000620374.ZNF195	reg_9910	ENST00000620374.ZNF195.729647	many2many
ENSG00000005801	ENST00000620374.ZNF195	reg_10657	ENST00000620374.ZNF195.20085	many2many
ENSG00000005801	ENST00000620374.ZNF195	reg_18151	ENST00000620374.ZNF195.632866	many2many
ENSG00000005801	ENST00000620374.ZNF195	reg_9966	ENST00000620374.ZNF195.710376	many2many
ENSG00000005801	ENST00000399602.ZNF195	reg_10657	ENST00000399602.ZNF195.20085	many2many
ENSG00000005801	ENST00000399602.ZNF195	reg_9910	ENST00000399602.ZNF195.729647	many2many
ENSG00000005801	ENST00000399602.ZNF195	reg_18151	ENST00000399602.ZNF195.632866	many2many
ENSG00000005801	ENST00000526601.ZNF195	reg_9966	ENST00000526601.ZNF195.710376	many2many
ENSG00000005801	ENST00000526601.ZNF195	reg_9910	ENST00000526601.ZNF195.729647	many2many
ENSG00000005801	ENST00000526601.ZNF195	reg_10657	ENST00000526601.ZNF195.20085	many2many
ENSG00000005801	ENST00000343338.ZNF195	reg_9966	ENST00000343338.ZNF195.710376	many2many
ENSG00000005801	ENST00000343338.ZNF195	reg_9910	ENST00000343338.ZNF195.729647	many2many
ENSG00000005801	ENST00000343338.ZNF195	reg_10657	ENST00000343338.ZNF195.20085	many2many
ENSG00000256771	ENST00000355650.ZNF253	reg_18196	ENST00000355650.ZNF253.637102	many2many
ENSG00000171469	ENST00000424629.ZNF561	reg_475	ENST00000424629.ZNF561.5287	many2many
ENSG00000171469	ENST00000302851.ZNF561	reg_475	ENST00000302851.ZNF561.5287	many2many
ENSG00000171469	ENST00000326044.ZNF561	reg_475	ENST00000326044.ZNF561.5287	many2many
ENSG00000171469	ENST00000326044.ZNF561	reg_3509	ENST00000326044.ZNF561.10240	many2many
