hgnc,target_species,ensembl_target_ids,ensembl_gene_names,ensembl_homology_types,ensembl_types_simple,toga_q_genes,toga_q_transcripts,toga_homology_types,has_ensembl,has_toga,type_match,cell_status
SIM1,canis_lupus_familiaris,ENSCAFG00845005849,SIM1,ortholog_one2one,one2one,reg_13745,ENST00000369208.SIM1.3,one2one,TRUE,TRUE,TRUE,Type match
SIM1,gorilla_gorilla,ENSGGOG00000017108,SIM1,ortholog_one2one,one2one,reg_16232,ENST00000369208.SIM1.3,one2one,TRUE,TRUE,TRUE,Type match
SIM1,macaca_mulatta,ENSMMUG00000022285,SIM1,ortholog_one2one,one2one,reg_19025,ENST00000369208.SIM1.7,one2one,TRUE,TRUE,TRUE,Type match
SIM1,monodelphis_domestica,ENSMODG00000018087,SIM1,ortholog_one2one,one2one,reg_5191,ENST00000369208.SIM1.1,one2one,TRUE,TRUE,TRUE,Type match
SIM1,mus_musculus,ENSMUSG00000019913,Sim1,ortholog_one2one,one2one,reg_5304,ENST00000369208.SIM1.16,one2one,TRUE,TRUE,TRUE,Type match
SIM1,pan_troglodytes,ENSPTRG00000018447,SIM1,ortholog_one2one,one2one,reg_13491,ENST00000369208.SIM1.3,one2one,TRUE,TRUE,TRUE,Type match
SIM1,rattus_norvegicus,ENSRNOG00000037600,Sim1,ortholog_one2one,one2one,reg_3407,ENST00000369208.SIM1.51,one2one,TRUE,TRUE,TRUE,Type match
SIM2,bos_taurus,ENSBTAG00000021447,SIM2,ortholog_one2one,one2one,reg_14639,ENST00000290399.SIM2.103,one2one,TRUE,TRUE,TRUE,Type match
SIM2,canis_lupus_familiaris,ENSCAFG00845027660,SIM2,ortholog_one2one,one2one,reg_18255,ENST00000290399.SIM2.30,one2one,TRUE,TRUE,TRUE,Type match
SIM2,gorilla_gorilla,ENSGGOG00000014943,SIM2,ortholog_one2one,one2one,reg_20782,ENST00000290399.SIM2.28,one2one,TRUE,TRUE,TRUE,Type match
SIM2,macaca_mulatta,ENSMMUG00000058333,SIM2,ortholog_one2one,one2one,reg_5189,ENST00000290399.SIM2.30,one2one,TRUE,TRUE,TRUE,Type match
SIM2,monodelphis_domestica,ENSMODG00000021008,SIM2,ortholog_one2one,one2one,reg_12926,ENST00000290399.SIM2.333,one2one,TRUE,TRUE,TRUE,Type match
SIM2,mus_musculus,ENSMUSG00000062713,Sim2,ortholog_one2one,one2one,reg_16017,ENST00000290399.SIM2.35,one2one,TRUE,TRUE,TRUE,Type match
SIM2,pan_troglodytes,ENSPTRG00000013894,SIM2,ortholog_one2one,one2one,reg_18023,ENST00000290399.SIM2.27,one2one,TRUE,TRUE,TRUE,Type match
SIM2,rattus_norvegicus,ENSRNOG00000054203,Sim2,ortholog_one2one,one2one,reg_16633,ENST00000290399.SIM2.34,one2one,TRUE,TRUE,TRUE,Type match
SOHLH1,bos_taurus,,,,,reg_9014,ENST00000298466.SOHLH1.180;ENST00000425225.SOHLH1.180,one2one,FALSE,TRUE,,TOGA only
SOHLH1,canis_lupus_familiaris,ENSCAFG00845008842,SOHLH1,ortholog_one2one,one2one,reg_6932,ENST00000298466.SOHLH1.69;ENST00000425225.SOHLH1.69,one2one,TRUE,TRUE,TRUE,Type match
SOHLH1,gorilla_gorilla,ENSGGOG00000007876,SOHLH1,ortholog_one2one,one2one,reg_6158,ENST00000298466.SOHLH1.16;ENST00000425225.SOHLH1.16,one2one,TRUE,TRUE,TRUE,Type match
SOHLH1,macaca_mulatta,ENSMMUG00000055942,SOHLH1,ortholog_one2one,one2one,reg_10291,ENST00000298466.SOHLH1.13;ENST00000425225.SOHLH1.13,one2one,TRUE,TRUE,TRUE,Type match
SOHLH1,monodelphis_domestica,ENSMODG00000029683,SOHLH1,ortholog_one2one,one2one,,,one2zero,TRUE,FALSE,FALSE,Ensembl only
SOHLH1,mus_musculus,ENSMUSG00000059625,Sohlh1,ortholog_one2one,one2one,reg_6036,ENST00000298466.SOHLH1.218;ENST00000425225.SOHLH1.218,one2one,TRUE,TRUE,TRUE,Type match
SOHLH1,pan_troglodytes,ENSPTRG00000021540,SOHLH1,ortholog_one2one,one2one,reg_19733,ENST00000298466.SOHLH1.14;ENST00000425225.SOHLH1.14,one2one,TRUE,TRUE,TRUE,Type match
SOHLH1,rattus_norvegicus,ENSRNOG00000033983,Sohlh1,ortholog_one2one,one2one,reg_11574,ENST00000298466.SOHLH1.214;ENST00000425225.SOHLH1.214,one2one,TRUE,TRUE,TRUE,Type match
SOHLH2,bos_taurus,ENSBTAG00000018955,SOHLH2,ortholog_one2one,one2one,reg_6479,ENST00000379881.SOHLH2.41,one2one,TRUE,TRUE,TRUE,Type match
SOHLH2,canis_lupus_familiaris,ENSCAFG00845028635,SOHLH2,ortholog_one2one,one2one,reg_15142,ENST00000379881.SOHLH2.49,one2one,TRUE,TRUE,TRUE,Type match
SOHLH2,gorilla_gorilla,ENSGGOG00000002130,SOHLH2,ortholog_one2one,one2one,reg_21216,ENST00000379881.SOHLH2.10,one2one,TRUE,TRUE,TRUE,Type match
SOHLH2,macaca_mulatta,ENSMMUG00000001172,SOHLH2,ortholog_one2one,one2one,reg_20032,ENST00000379881.SOHLH2.9,one2one,TRUE,TRUE,TRUE,Type match
SOHLH2,monodelphis_domestica,,,,,reg_3528,ENST00000379881.SOHLH2.36,one2one,FALSE,TRUE,,TOGA only
SOHLH2,mus_musculus,ENSMUSG00000027794,Sohlh2,ortholog_one2one,one2one,reg_10885,ENST00000379881.SOHLH2.107,one2one,TRUE,TRUE,TRUE,Type match
SOHLH2,pan_troglodytes,ENSPTRG00000005779,SOHLH2,ortholog_one2one,one2one,reg_19543,ENST00000379881.SOHLH2.13,one2one,TRUE,TRUE,TRUE,Type match
SOHLH2,rattus_norvegicus,ENSRNOG00000038091,Sohlh2,ortholog_one2one,one2one,reg_2092,ENST00000379881.SOHLH2.105,one2one,TRUE,TRUE,TRUE,Type match
SREBF1,bos_taurus,ENSBTAG00000007884,SREBF1,ortholog_one2one,one2one,reg_16945,ENST00000261646.SREBF1.143;ENST00000355815.SREBF1.143;ENST00000395757.SREBF1.143,one2one,TRUE,TRUE,TRUE,Type match
SREBF1,canis_lupus_familiaris,ENSCAFG00845023192,SREBF1,ortholog_one2one,one2one,reg_14359,ENST00000261646.SREBF1.118;ENST00000355815.SREBF1.118;ENST00000395757.SREBF1.118,one2one,TRUE,TRUE,TRUE,Type match
SREBF1,gorilla_gorilla,ENSGGOG00000002713,SREBF1,ortholog_one2one,one2one,reg_10467,ENST00000261646.SREBF1.63;ENST00000355815.SREBF1.63;ENST00000395757.SREBF1.63,one2one,TRUE,TRUE,TRUE,Type match
SREBF1,macaca_mulatta,ENSMMUG00000023375,SREBF1,ortholog_one2one,one2one,reg_13736,ENST00000261646.SREBF1.23;ENST00000355815.SREBF1.23;ENST00000395757.SREBF1.23,one2one,TRUE,TRUE,TRUE,Type match
SREBF1,monodelphis_domestica,ENSMODG00000014074,SREBF1,ortholog_one2one,one2one,,,one2zero,TRUE,FALSE,FALSE,Ensembl only
SREBF1,mus_musculus,ENSMUSG00000020538,Srebf1,ortholog_one2one,one2one,reg_1678,ENST00000261646.SREBF1.181;ENST00000355815.SREBF1.181;ENST00000395757.SREBF1.181,one2one,TRUE,TRUE,TRUE,Type match
SREBF1,pan_troglodytes,ENSPTRG00000052349,SREBF1,ortholog_one2one,one2one,reg_14353,ENST00000261646.SREBF1.28;ENST00000355815.SREBF1.28;ENST00000395757.SREBF1.28,one2one,TRUE,TRUE,TRUE,Type match
SREBF1,rattus_norvegicus,ENSRNOG00000003463,Srebf1,ortholog_one2one,one2one,reg_8751,ENST00000261646.SREBF1.177;ENST00000355815.SREBF1.177;ENST00000395757.SREBF1.177,one2one,TRUE,TRUE,TRUE,Type match
SREBF2,bos_taurus,ENSBTAG00000014265,SREBF2,ortholog_one2one,one2one,reg_10507,ENST00000361204.SREBF2.60,one2one,TRUE,TRUE,TRUE,Type match
SREBF2,canis_lupus_familiaris,ENSCAFG00845015666,SREBF2,ortholog_one2one,one2one,reg_767,ENST00000361204.SREBF2.65,one2one,TRUE,TRUE,TRUE,Type match
SREBF2,gorilla_gorilla,ENSGGOG00000012065,SREBF2,ortholog_one2one,one2one,reg_18731,ENST00000361204.SREBF2.29,one2one,TRUE,TRUE,TRUE,Type match
SREBF2,macaca_mulatta,ENSMMUG00000003357,SREBF2,ortholog_one2one,one2one,reg_9495,ENST00000361204.SREBF2.32,one2one,TRUE,TRUE,TRUE,Type match
SREBF2,monodelphis_domestica,ENSMODG00000016612,SREBF2,ortholog_one2one,one2one,,,one2zero,TRUE,FALSE,FALSE,Ensembl only
SREBF2,mus_musculus,ENSMUSG00000022463,Srebf2,ortholog_one2one,one2one,reg_18434,ENST00000361204.SREBF2.65,one2one,TRUE,TRUE,TRUE,Type match
SREBF2,pan_troglodytes,ENSPTRG00000014439,SREBF2,ortholog_one2one,one2one,reg_8110,ENST00000361204.SREBF2.26,one2one,TRUE,TRUE,TRUE,Type match
SREBF2,rattus_norvegicus,ENSRNOG00000007400,Srebf2,ortholog_one2one,one2one,reg_234,ENST00000361204.SREBF2.65,one2one,TRUE,TRUE,TRUE,Type match
TAL1,bos_taurus,ENSBTAG00000056913,TAL1,ortholog_one2one,one2one,reg_12178,ENST00000371884.TAL1.1,one2one,TRUE,TRUE,TRUE,Type match
TAL1,canis_lupus_familiaris,ENSCAFG00845016668,TAL1,ortholog_one2one,one2one,reg_9322,ENST00000371884.TAL1.88,one2one,TRUE,TRUE,TRUE,Type match
TAL1,gorilla_gorilla,ENSGGOG00000043148,TAL1,ortholog_one2one,one2one,reg_8416,ENST00000371884.TAL1.2,one2one,TRUE,TRUE,TRUE,Type match
TAL1,macaca_mulatta,ENSMMUG00000061850,PDZK1IP1,ortholog_one2one,one2one,reg_4427,ENST00000371884.TAL1.2,one2one,TRUE,TRUE,TRUE,Type match
TAL1,monodelphis_domestica,ENSMODG00000001502,TAL1,ortholog_one2one,one2one,reg_6747,ENST00000371884.TAL1.88,one2one,TRUE,TRUE,TRUE,Type match
TAL1,mus_musculus,ENSMUSG00000028717,Tal1,ortholog_one2one,one2one,reg_13017,ENST00000371884.TAL1.5,one2one,TRUE,TRUE,TRUE,Type match
TAL1,pan_troglodytes,ENSPTRG00000051380,TAL1,ortholog_one2one,one2one,reg_2825,ENST00000371884.TAL1.1,one2one,TRUE,TRUE,TRUE,Type match
TAL1,rattus_norvegicus,ENSRNOG00000025051,Tal1,ortholog_one2one,one2one,reg_12350,ENST00000371884.TAL1.8,one2one,TRUE,TRUE,TRUE,Type match
TAL2,bos_taurus,ENSBTAG00000058231,TAL2,ortholog_one2one,one2one,reg_18550,ENST00000334077.TAL2.15,one2one,TRUE,TRUE,TRUE,Type match
TAL2,canis_lupus_familiaris,ENSCAFG00845011153,TAL2,ortholog_one2one,one2one,reg_17710,ENST00000334077.TAL2.5,one2one,TRUE,TRUE,TRUE,Type match
TAL2,gorilla_gorilla,ENSGGOG00000006780,TAL2,ortholog_one2one,one2one,reg_17494,ENST00000334077.TAL2.16,one2one,TRUE,TRUE,TRUE,Type match
TAL2,macaca_mulatta,,,,,reg_18062,ENST00000334077.TAL2.13,one2one,FALSE,TRUE,,TOGA only
TAL2,monodelphis_domestica,ENSMODG00000022957,TAL2,ortholog_one2one,one2one,reg_9546,ENST00000334077.TAL2.131,one2one,TRUE,TRUE,TRUE,Type match
TAL2,mus_musculus,ENSMUSG00000028417,Tal2,ortholog_one2one,one2one,reg_13237,ENST00000334077.TAL2.20,one2one,TRUE,TRUE,TRUE,Type match
TAL2,pan_troglodytes,ENSPTRG00000021225,TAL2,ortholog_one2one,one2one,reg_18207,ENST00000334077.TAL2.14,one2one,TRUE,TRUE,TRUE,Type match
TAL2,rattus_norvegicus,ENSRNOG00000028082,Tal2,ortholog_one2one,one2one,reg_12833,ENST00000334077.TAL2.17,one2one,TRUE,TRUE,TRUE,Type match
TCF12,bos_taurus,ENSBTAG00000002586,TCF12,ortholog_one2one,one2one,reg_11518,ENST00000267811.TCF12.43;ENST00000333725.TCF12.43,one2one,TRUE,TRUE,TRUE,Type match
TCF12,canis_lupus_familiaris,ENSCAFG00845029773,TCF12,ortholog_one2one,one2one,reg_6593,ENST00000267811.TCF12.12;ENST00000333725.TCF12.12,one2one,TRUE,TRUE,TRUE,Type match
TCF12,gorilla_gorilla,ENSGGOG00000008166,TCF12,ortholog_one2one,one2one,reg_5730,ENST00000267811.TCF12.15;ENST00000333725.TCF12.15,one2one,TRUE,TRUE,TRUE,Type match
TCF12,macaca_mulatta,ENSMMUG00000004091,TCF12,ortholog_one2one,one2one,reg_652,ENST00000267811.TCF12.14;ENST00000333725.TCF12.14,one2one,TRUE,TRUE,TRUE,Type match
TCF12,monodelphis_domestica,ENSMODG00000008311,TCF12,ortholog_one2one,one2one,reg_7966,ENST00000267811.TCF12.100;ENST00000333725.TCF12.100,one2one,TRUE,TRUE,TRUE,Type match
TCF12,mus_musculus,ENSMUSG00000032228,Tcf12,ortholog_one2one,one2one,reg_524,ENST00000267811.TCF12.28;ENST00000333725.TCF12.28,one2one,TRUE,TRUE,TRUE,Type match
TCF12,pan_troglodytes,ENSPTRG00000007109,TCF12,ortholog_one2one,one2one,reg_18507,ENST00000267811.TCF12.18;ENST00000333725.TCF12.18,one2one,TRUE,TRUE,TRUE,Type match
TCF12,rattus_norvegicus,ENSRNOG00000057754,Tcf12,ortholog_one2one,one2one,reg_8210,ENST00000267811.TCF12.26;ENST00000333725.TCF12.26,one2one,TRUE,TRUE,TRUE,Type match
TCF15,bos_taurus,ENSBTAG00000005750,TCF15,ortholog_one2one,one2one,reg_4938,ENST00000246080.TCF15.82,one2one,TRUE,TRUE,TRUE,Type match
TCF15,canis_lupus_familiaris,ENSCAFG00845015657,TCF15,ortholog_one2one,one2one,reg_16353,ENST00000246080.TCF15.36,one2one,TRUE,TRUE,TRUE,Type match
TCF15,gorilla_gorilla,ENSGGOG00000015133,TCF15,ortholog_one2one,one2one,reg_9289,ENST00000246080.TCF15.20,one2one,TRUE,TRUE,TRUE,Type match
TCF15,macaca_mulatta,ENSMMUG00000056387,TCF15,ortholog_one2one,one2one,reg_15699,ENST00000246080.TCF15.33,one2one,TRUE,TRUE,TRUE,Type match
TCF15,monodelphis_domestica,ENSMODG00000019526,TCF15,ortholog_one2one,one2one,reg_8544,ENST00000246080.TCF15.272,one2one,TRUE,TRUE,TRUE,Type match
TCF15,mus_musculus,ENSMUSG00000068079,Tcf15,ortholog_one2one,one2one,reg_4931,ENST00000246080.TCF15.199,one2one,TRUE,TRUE,TRUE,Type match
TCF15,pan_troglodytes,ENSPTRG00000030668,TCF15,ortholog_one2one,one2one,reg_17530,ENST00000246080.TCF15.20,one2one,TRUE,TRUE,TRUE,Type match
TCF15,rattus_norvegicus,ENSRNOG00000000012,Tcf15,ortholog_one2one,one2one,reg_1228,ENST00000246080.TCF15.196,one2one,TRUE,TRUE,TRUE,Type match
TCF21,bos_taurus,ENSBTAG00000021827,TCF21,ortholog_one2one,one2one,reg_18873,ENST00000237316.TCF21.8,one2one,TRUE,TRUE,TRUE,Type match
TCF21,canis_lupus_familiaris,ENSCAFG00845004920,TCF21,ortholog_one2one,one2one,reg_8529,ENST00000237316.TCF21.20,one2one,TRUE,TRUE,TRUE,Type match
TCF21,gorilla_gorilla,ENSGGOG00000005460,TCF21,ortholog_one2one,one2one,reg_17107,ENST00000237316.TCF21.3,one2one,TRUE,TRUE,TRUE,Type match
TCF21,macaca_mulatta,ENSMMUG00000064455,TCF21,ortholog_one2one,one2one,reg_19213,ENST00000237316.TCF21.25,one2one,TRUE,TRUE,TRUE,Type match
TCF21,monodelphis_domestica,ENSMODG00000017516,TCF21,ortholog_one2one,one2one,reg_7186,ENST00000237316.TCF21.1,one2one,TRUE,TRUE,TRUE,Type match
TCF21,mus_musculus,ENSMUSG00000045680,Tcf21,ortholog_one2one,one2one,reg_17710,ENST00000237316.TCF21.16,one2one,TRUE,TRUE,TRUE,Type match
TCF21,pan_troglodytes,ENSPTRG00000018622,TCF21,ortholog_one2one,one2one,reg_4756,ENST00000237316.TCF21.3,one2one,TRUE,TRUE,TRUE,Type match
TCF21,rattus_norvegicus,ENSRNOG00000016700,Tcf21,ortholog_one2one,one2one,reg_18348,ENST00000237316.TCF21.32,one2one,TRUE,TRUE,TRUE,Type match
TCF23,bos_taurus,ENSBTAG00000059046,TCF23,ortholog_one2one,one2one,reg_8991,ENST00000296096.TCF23.22,one2one,TRUE,TRUE,TRUE,Type match
TCF23,canis_lupus_familiaris,ENSCAFG00845006262,TCF23,ortholog_one2one,one2one,reg_5882,ENST00000296096.TCF23.15,one2one,TRUE,TRUE,TRUE,Type match
TCF23,gorilla_gorilla,ENSGGOG00000002612,TCF23,ortholog_one2one,one2one,reg_667,ENST00000296096.TCF23.12,one2one,TRUE,TRUE,TRUE,Type match
TCF23,macaca_mulatta,ENSMMUG00000056872,TCF23,ortholog_one2one,one2one,reg_10502,ENST00000296096.TCF23.10,one2one,TRUE,TRUE,TRUE,Type match
TCF23,monodelphis_domestica,ENSMODG00000015714,TCF23,ortholog_one2one,one2one,reg_11949,ENST00000296096.TCF23.56,one2one,TRUE,TRUE,TRUE,Type match
TCF23,mus_musculus,ENSMUSG00000006642,Tcf23,ortholog_one2one,one2one,reg_3811,ENST00000296096.TCF23.127,one2one,TRUE,TRUE,TRUE,Type match
TCF23,pan_troglodytes,ENSPTRG00000011753,TCF23,ortholog_one2one,one2one,reg_264,ENST00000296096.TCF23.11,one2one,TRUE,TRUE,TRUE,Type match
TCF23,rattus_norvegicus,ENSRNOG00000074829,Tcf23,ortholog_one2one,one2one,reg_2960,ENST00000296096.TCF23.13,one2one,TRUE,TRUE,TRUE,Type match
TCF24,bos_taurus,ENSBTAG00000050513,TCF24,ortholog_one2one,one2one,reg_17883,ENST00000563496.TCF24.34,one2one,TRUE,TRUE,TRUE,Type match
TCF24,canis_lupus_familiaris,ENSCAFG00845020289,TCF24,ortholog_one2one,one2one,reg_18350,ENST00000563496.TCF24.7,one2one,TRUE,TRUE,TRUE,Type match
TCF24,gorilla_gorilla,ENSGGOG00000038986,TCF24,ortholog_one2one,one2one,reg_14587,ENST00000563496.TCF24.24,one2one,TRUE,TRUE,TRUE,Type match
TCF24,macaca_mulatta,ENSMMUG00000003177,TCF24,ortholog_one2one,one2one,reg_8134,ENST00000563496.TCF24.5,one2one,TRUE,TRUE,TRUE,Type match
TCF24,monodelphis_domestica,ENSMODG00000024958,TCF24,ortholog_one2one,one2one,reg_1207,ENST00000563496.TCF24.9,one2one,TRUE,TRUE,TRUE,Type match
TCF24,mus_musculus,ENSMUSG00000099032,Tcf24,ortholog_one2one,one2one,reg_9819,ENST00000563496.TCF24.84,one2one,TRUE,TRUE,TRUE,Type match
TCF24,pan_troglodytes,ENSPTRG00000043956,TCF24,ortholog_one2one,one2one,reg_21469,ENST00000563496.TCF24.7,one2one,TRUE,TRUE,TRUE,Type match
TCF24,rattus_norvegicus,ENSRNOG00000087348,Tcf24,ortholog_one2one,one2one,reg_12750,ENST00000563496.TCF24.88,one2one,TRUE,TRUE,TRUE,Type match
TCF3,bos_taurus,ENSBTAG00000008695,TCF3,ortholog_one2one,one2one,reg_3580,ENST00000262965.TCF3.159;ENST00000344749.TCF3.159;ENST00000395423.TCF3.159;ENST00000453954.TCF3.159;ENST00000588136.TCF3.159,one2one,TRUE,TRUE,TRUE,Type match
TCF3,canis_lupus_familiaris,ENSCAFG00845014070,TCF3,ortholog_one2one,one2one,reg_1592,ENST00000262965.TCF3.84;ENST00000344749.TCF3.84;ENST00000395423.TCF3.84;ENST00000453954.TCF3.84;ENST00000588136.TCF3.84,one2one,TRUE,TRUE,TRUE,Type match
TCF3,gorilla_gorilla,ENSGGOG00000003667,TCF3,ortholog_one2one,one2one,reg_2547,ENST00000262965.TCF3.23;ENST00000344749.TCF3.23;ENST00000395423.TCF3.23;ENST00000453954.TCF3.23;ENST00000588136.TCF3.23,one2one,TRUE,TRUE,TRUE,Type match
TCF3,macaca_mulatta,ENSMMUG00000009017,TCF3,ortholog_one2one,one2one,reg_1959,ENST00000262965.TCF3.26;ENST00000344749.TCF3.26;ENST00000395423.TCF3.26;ENST00000453954.TCF3.26;ENST00000588136.TCF3.26,one2one,TRUE,TRUE,TRUE,Type match
TCF3,monodelphis_domestica,ENSMODG00000004143,TCF3,ortholog_one2one,one2one,,,one2zero,TRUE,FALSE,FALSE,Ensembl only
TCF3,mus_musculus,ENSMUSG00000020167,Tcf3,ortholog_one2one,one2one,reg_17737,ENST00000262965.TCF3.189;ENST00000344749.TCF3.189;ENST00000395423.TCF3.189;ENST00000453954.TCF3.189;ENST00000588136.TCF3.189,one2one,TRUE,TRUE,TRUE,Type match
TCF3,pan_troglodytes,ENSPTRG00000010211,TCF3,ortholog_one2one,one2one,reg_14844;reg_15336,ENST00000262965.TCF3.165968;ENST00000262965.TCF3.22;ENST00000344749.TCF3.22;ENST00000395423.TCF3.22;ENST00000453954.TCF3.22;ENST00000588136.TCF3.165968;ENST00000588136.TCF3.22,one2many,TRUE,TRUE,FALSE,Type mismatch
TCF3,rattus_norvegicus,ENSRNOG00000051499,Tcf3,ortholog_one2one,one2one,reg_9,ENST00000262965.TCF3.186;ENST00000344749.TCF3.186;ENST00000395423.TCF3.186;ENST00000453954.TCF3.186;ENST00000588136.TCF3.186,one2one,TRUE,TRUE,TRUE,Type match
TCF4,bos_taurus,ENSBTAG00000016462,TCF4,ortholog_one2one,one2one,reg_17739,ENST00000354452.TCF4.33;ENST00000356073.TCF4.33;ENST00000398339.TCF4.33;ENST00000540999.TCF4.33;ENST00000543082.TCF4.33;ENST00000544241.TCF4.33;ENST00000561992.TCF4.33;ENST00000564228.TCF4.33;ENST00000564403.TCF4.33;ENST00000566279.TCF4.33;ENST00000566286.TCF4.33;ENST00000567880.TCF4.33;ENST00000568740.TCF4.33;ENST00000616053.TCF4.33;ENST00000635822.TCF4.33;ENST00000636400.TCF4.33;ENST00000638154.TCF4.33;ENST00000675707.TCF4.33,one2one,TRUE,TRUE,TRUE,Type match
TCF4,canis_lupus_familiaris,ENSCAFG00845002403,TCF4,ortholog_one2one,one2one,reg_8068,ENST00000354452.TCF4.34;ENST00000356073.TCF4.34;ENST00000398339.TCF4.34;ENST00000540999.TCF4.34;ENST00000543082.TCF4.34;ENST00000544241.TCF4.34;ENST00000561992.TCF4.34;ENST00000564228.TCF4.34;ENST00000564403.TCF4.34;ENST00000566279.TCF4.34;ENST00000566286.TCF4.34;ENST00000567880.TCF4.34;ENST00000568740.TCF4.34;ENST00000616053.TCF4.34;ENST00000635822.TCF4.34;ENST00000636400.TCF4.34;ENST00000638154.TCF4.34;ENST00000675707.TCF4.34,one2one,TRUE,TRUE,TRUE,Type match
TCF4,gorilla_gorilla,ENSGGOG00000016297,TCF4,ortholog_one2one,one2one,reg_9908,ENST00000354452.TCF4.21;ENST00000356073.TCF4.21;ENST00000398339.TCF4.21;ENST00000540999.TCF4.21;ENST00000543082.TCF4.21;ENST00000544241.TCF4.21;ENST00000561992.TCF4.21;ENST00000564228.TCF4.21;ENST00000564403.TCF4.21;ENST00000566279.TCF4.21;ENST00000566286.TCF4.21;ENST00000567880.TCF4.21;ENST00000568740.TCF4.21;ENST00000616053.TCF4.21;ENST00000635822.TCF4.21;ENST00000636400.TCF4.21;ENST00000638154.TCF4.21;ENST00000675707.TCF4.21,one2one,TRUE,TRUE,TRUE,Type match
TCF4,macaca_mulatta,ENSMMUG00000012001,TCF4,ortholog_one2one,one2one,reg_19785,ENST00000354452.TCF4.19;ENST00000356073.TCF4.19;ENST00000398339.TCF4.19;ENST00000540999.TCF4.19;ENST00000543082.TCF4.19;ENST00000544241.TCF4.19;ENST00000561992.TCF4.19;ENST00000564228.TCF4.19;ENST00000564403.TCF4.19;ENST00000566279.TCF4.19;ENST00000566286.TCF4.19;ENST00000567880.TCF4.19;ENST00000568740.TCF4.19;ENST00000616053.TCF4.19;ENST00000635822.TCF4.19;ENST00000636400.TCF4.19;ENST00000638154.TCF4.19;ENST00000675707.TCF4.19,one2one,TRUE,TRUE,TRUE,Type match
TCF4,monodelphis_domestica,ENSMODG00000020455,TCF4,ortholog_one2one,one2one,reg_645,ENST00000354452.TCF4.32;ENST00000356073.TCF4.32;ENST00000398339.TCF4.32;ENST00000540999.TCF4.32;ENST00000543082.TCF4.32;ENST00000544241.TCF4.32;ENST00000561992.TCF4.32;ENST00000564228.TCF4.32;ENST00000564403.TCF4.32;ENST00000566279.TCF4.32;ENST00000566286.TCF4.32;ENST00000567880.TCF4.32;ENST00000568740.TCF4.32;ENST00000616053.TCF4.32;ENST00000635822.TCF4.32;ENST00000636400.TCF4.32;ENST00000638154.TCF4.32;ENST00000675707.TCF4.32,one2one,TRUE,TRUE,TRUE,Type match
TCF4,mus_musculus,ENSMUSG00000053477,Tcf4,ortholog_one2one,one2one,reg_16088,ENST00000354452.TCF4.53;ENST00000356073.TCF4.53;ENST00000398339.TCF4.53;ENST00000540999.TCF4.53;ENST00000543082.TCF4.53;ENST00000544241.TCF4.53;ENST00000561992.TCF4.53;ENST00000564228.TCF4.53;ENST00000564403.TCF4.53;ENST00000566279.TCF4.53;ENST00000566286.TCF4.53;ENST00000567880.TCF4.53;ENST00000568740.TCF4.53;ENST00000616053.TCF4.53;ENST00000635822.TCF4.53;ENST00000636400.TCF4.53;ENST00000638154.TCF4.53;ENST00000675707.TCF4.53,one2one,TRUE,TRUE,TRUE,Type match
TCF4,pan_troglodytes,ENSPTRG00000010040,TCF4,ortholog_one2one,one2one,reg_12277;reg_7547,ENST00000354452.TCF4.21;ENST00000356073.TCF4.21;ENST00000398339.TCF4.21;ENST00000398339.TCF4.653349;ENST00000540999.TCF4.21;ENST00000543082.TCF4.21;ENST00000544241.TCF4.21;ENST00000561992.TCF4.21;ENST00000564228.TCF4.21;ENST00000564403.TCF4.21;ENST00000566279.TCF4.21;ENST00000566286.TCF4.21;ENST00000567880.TCF4.21;ENST00000568740.TCF4.21;ENST00000616053.TCF4.21;ENST00000635822.TCF4.21;ENST00000636400.TCF4.21;ENST00000638154.TCF4.21;ENST00000675707.TCF4.21,one2many,TRUE,TRUE,FALSE,Type mismatch
TCF4,rattus_norvegicus,ENSRNOG00000012405,Tcf4,ortholog_one2one,one2one,reg_19308,ENST00000354452.TCF4.52;ENST00000356073.TCF4.52;ENST00000398339.TCF4.52;ENST00000540999.TCF4.52;ENST00000543082.TCF4.52;ENST00000544241.TCF4.52;ENST00000561992.TCF4.52;ENST00000564228.TCF4.52;ENST00000564403.TCF4.52;ENST00000566279.TCF4.52;ENST00000566286.TCF4.52;ENST00000567880.TCF4.52;ENST00000568740.TCF4.52;ENST00000616053.TCF4.52;ENST00000635822.TCF4.52;ENST00000636400.TCF4.52;ENST00000638154.TCF4.52;ENST00000675707.TCF4.52,one2one,TRUE,TRUE,TRUE,Type match
TCFL5,bos_taurus,ENSBTAG00000046520,TCFL5,ortholog_one2one,one2one,reg_4774,ENST00000217162.TCFL5.82;ENST00000335351.TCFL5.82,one2one,TRUE,TRUE,TRUE,Type match
TCFL5,canis_lupus_familiaris,ENSCAFG00845018226,TCFL5,ortholog_one2one,one2one,reg_11882,ENST00000217162.TCFL5.24;ENST00000335351.TCFL5.24,one2one,TRUE,TRUE,TRUE,Type match
TCFL5,gorilla_gorilla,ENSGGOG00000017041,TCFL5,ortholog_one2one,one2one,reg_9207,ENST00000217162.TCFL5.20;ENST00000335351.TCFL5.20,one2one,TRUE,TRUE,TRUE,Type match
